Days_Since_Inspection,Total_Safety_Complaints,Control_Metric,Turbulence_In_gforces,Cabin_Temperature,Accident_Type_Code,Max_Elevation,Violations,Adverse_Weather_Metric,Safety_Score,Output
6,12,65.90701914,0.335586729,81.26,4,34804.4675,2,0.063932188,75.98173516,1
18,13,74.61257976,0.290509196,77.58,4,25262.93231,1,0.045459722,12.10045662,0
11,16,56.19872379,0.466131266,80.53,7,47797.84674,1,0.004451269,68.67579909,1
21,3,50.68368277,0.527076091,76.64,3,21741.07941,3,0.108435418,19.17808219,0
12,0,73.33637192,0.342799135,84.48,5,43276.56458,1,0.029283072,31.23287671,0
10,12,54.9680948,0.468655608,78.67,1,24314.56676,1,0.901972619,39.6803653,0
18,17,70.32816773,0.333423008,78.93,4,26501.39455,2,0.048461958,13.69863014,0
8,6,85.77939836,0.17475009,79.87,3,41205.68903,4,0.205151046,44.20091324,0
17,0,61.2579763,0.395089073,79.45,4,32880.40967,2,0.059734503,15.06849315,0
16,2,68.64175023,0.246874144,84.93,1,18000.50563,1,0.651623743,17.39726027,0
12,9,62.30628988,0.289066715,78.52,7,31436.64457,3,0.002561626,65.43378995,1
13,13,58.84229717,0.472622431,85.11,3,29640.20943,3,0.147491836,39.45205479,0
12,4,66.95533273,0.419971872,81.27,7,35247.2888,1,0.003309241,42.23744292,0
11,2,59.48040109,0.340274793,80.66,6,35902.35475,3,0.00857915,45.47945205,0
15,2,47.90337284,0.429708619,81.14,2,41045.694,2,0.556857561,33.05936073,0
12,4,59.98176846,0.374894338,77.74,3,42110.17765,3,0.20952489,56.48401826,1
12,2,82.31540565,0.177995673,82.38,6,26360.68314,1,0.006448712,29.17808219,0
9,1,88.92433911,0.276805626,78.84,6,36295.10335,4,0.009016833,51.64383562,1
4,12,42.98085688,0.735153985,84.9,3,27604.71866,3,0.137841679,57.67123288,1
13,2,69.4165907,0.314310133,77.86,4,49422.62777,3,0.089775732,27.67123288,0
11,5,73.92889699,0.232809953,78.16,2,33256.46682,2,0.452214632,56.94063927,1
10,8,57.47493163,0.333423008,77.13,3,40698.99932,2,0.201783602,39.13242009,0
12,4,61.66818596,0.633098449,77.16,2,29071.49595,3,0.395809076,55.34246575,1
14,0,66.49954421,0.360108907,85.22,6,831.6955534,1,0.001206359,23.78995434,0
19,9,49.58979034,0.302049044,81.91,2,30448.47001,1,0.411684928,9.680365297,0
13,0,66.2260711,0.455673278,82.81,4,25836.48744,2,0.047527435,29.08675799,0
16,0,76.48131267,0.29627912,82.66,7,22214.44546,4,0.001595517,53.47031963,1
13,4,60.11850501,0.548352687,76.79,4,13468.0085,2,0.025039997,41.18721461,0
7,14,78.07657247,0.329456185,80.2,5,18887.31616,3,0.013301896,47.89954338,0
9,16,68.36827712,0.398334656,75.98,3,26782.02428,1,0.13309957,52.96803653,1
12,10,56.06198724,0.281133069,79.28,6,37014.21695,2,0.008427571,55.66210046,1
17,9,66.72743847,0.254447169,75.55,4,21193.42533,2,0.038211248,14.10958904,0
15,23,70.87511395,0.224876307,79.2,6,19271.92219,2,0.004316395,34.42922374,0
16,8,53.23609845,0.724335377,79.61,1,36597.97026,2,1.363369436,41.64383562,0
17,12,41.06654512,0.578284169,77.4,7,21720.57383,2,0.001949146,24.70319635,0
21,5,53.73746582,0.488129102,77.62,1,22401.79227,1,0.821132663,1.415525114,0
11,2,52.41567912,0.313228273,77.4,2,32053.66984,1,0.432315046,58.08219178,1
17,5,66.77301732,0.419971872,78.64,1,21489.47502,2,0.788798023,38.44748858,0
12,7,59.29808569,0.504717634,78.37,5,53455.04511,1,0.035047967,53.01369863,1
14,16,59.07019143,0.447018392,83.92,7,35110.9407,1,0.003022079,37.67123288,0
11,7,76.89152233,0.428266138,78.52,2,25723.82936,3,0.349502745,57.57990868,1
15,3,61.62260711,0.656538767,80.98,5,33871.58628,4,0.023608923,58.17351598,1
14,1,79.76298997,0.251201587,80.58,3,26266.36796,2,0.131453134,37.48858447,0
9,4,45.39653601,0.637425893,77.41,7,30664.96845,2,0.00269001,53.65296804,1
16,14,61.03008204,0.523469888,78.91,2,46832.98709,2,0.630774369,18.12785388,0
13,19,61.03008204,0.366960692,77,3,29921.1345,1,0.149082972,38.85844749,0
12,14,68.96080219,0.192059863,79.08,3,48088.20172,4,0.234735222,42.87671233,0
23,3,64.12944394,0.406628922,78.84,3,24998.05022,3,0.12433665,3.287671233,0
13,0,64.6308113,0.438363505,77.56,2,20377.44427,2,0.275745471,29.7260274,0
11,1,63.44576117,0.334865489,81.03,3,30772.60164,1,0.153207762,45.57077626,0
14,4,51.09389243,0.375615579,79.97,2,57472.21153,2,0.736627401,36.02739726,0
11,2,63.90154968,0.502553913,75.95,1,44739.94352,1,1.700026888,33.78995434,0
6,1,80.03646308,0.134,79.3,4,22331.87513,1,0.041338453,52.10045662,1
20,10,69.05195989,0.24146484,77.13,1,36086.89996,2,1.329734801,29.36073059,0
10,1,59.6627165,0.531764154,81.72,6,41050.34183,1,0.009796937,51.18721461,1
13,2,62.9443938,0.312507032,77.53,6,24590.30396,3,0.006353241,40.82191781,0
15,0,67.86690975,0.373451857,76.95,2,46974.3904,2,0.637457087,45.98173516,0
10,5,70.41932543,0.325849982,76.45,2,44265.54378,2,0.597413022,60.0913242,1
8,5,74.79489517,0.233531194,77.6,4,42329.01793,1,0.077798183,42.64840183,0
13,10,86.9644485,0.312146412,76.56,6,25187.71192,2,0.006276541,28.67579909,0
14,0,72.56153145,0.345323476,89.43,6,29078.85711,1,0.007241248,34.84018265,0
10,7,58.43208751,0.52635485,82.64,6,52249.61015,2,0.012159953,48.81278539,0
15,0,64.72196901,0.345323476,89.43,6,23921.68749,3,0.006276541,32.46575342,0
8,5,74.70373747,0.233531194,78.67,6,41528.1513,2,0.010153212,56.75799087,1
12,1,41.43117593,0.538615939,78.51,4,29502.76342,2,0.054036196,32.10045662,0
12,18,72.47037375,0.194944825,77.41,5,28923.90026,1,0.019585569,56.02739726,1
10,1,53.23609845,0.427905517,83.9,2,26298.07196,2,0.35562409,63.28767123,1
4,11,56.24430264,0.538615939,82.25,3,29313.43283,3,0.144784764,70.3196347,1
12,7,55.46946217,0.409153264,81.43,7,50201.50057,3,0.004358599,56.30136986,1
8,10,87.69371012,0.277526866,83.07,3,20210.96474,1,0.098496104,55.34246575,1
7,22,77.34731085,0.40374396,75.88,2,14865.90565,2,0.201266098,48.40182648,0
17,1,50,0.745972593,79.97,1,36597.97026,5,1.360401716,14.70319635,0
16,7,57.01914312,0.375615579,78.04,2,26266.13898,2,0.355905702,17.71689498,0
12,5,54.6946217,0.478392355,77.74,4,15949.80734,3,0.029742008,33.01369863,0
13,11,75.75205105,0.339192932,83.02,1,17157.86318,2,0.62840817,29.45205479,0
1,5,75.38742024,0.245792283,76.11,6,16149.3177,3,0.003678584,58.49315068,1
16,0,71.46763902,0.322243779,79.42,6,46240.75501,1,0.011241529,30.0913242,0
10,6,77.16499544,0.242907321,81.25,4,24926.76721,1,0.045409833,37.57990868,0
13,1,70.69279854,0.20143599,78.2,3,32921.01472,3,0.164009611,39.9086758,0
13,5,55.83409298,0.503635774,81.42,2,41874.66365,4,0.567201133,51.82648402,1
11,10,53.2816773,0.405186441,81.56,4,21037.27854,1,0.038830771,36.80365297,0
12,1,43.66453965,0.48596538,78.94,3,22564.4372,3,0.112198794,54.70319635,1
20,6,76.48131267,0.381746123,81.82,4,32328.21992,3,0.058717197,27.94520548,0
13,5,65.13217867,0.58044789,79.73,5,32372.42226,1,0.021375751,27.71689498,0
14,5,61.57702826,0.51229066,76.07,3,36736.64282,0,0.183310929,34.79452055,0
15,1,58.79671832,0.28221493,81.08,2,20737.02088,1,0.281139883,43.10502283,0
9,28,82.08751139,0.395810314,76.56,2,25019.92995,3,0.336595105,54.74885845,1
14,7,69.4165907,0.324768121,79.22,7,31856.30338,3,0.002855483,58.99543379,1
14,1,65.08659982,0.330538045,82.3,2,16099.47741,4,0.209602823,47.76255708,0
17,3,78.85141294,0.247234764,79.51,3,30206.16457,1,0.151103536,16.11872146,0
10,4,76.89152233,0.370566895,81.25,4,16209.2903,0,0.029688351,37.80821918,0
11,5,81.54056518,0.29627912,77.56,2,12595.42888,1,0.134834939,58.12785388,1
19,6,75.7976299,0.20143599,80.83,5,23270.13309,4,0.015390659,6.575342466,0
15,8,63.94712853,0.20143599,85.75,2,21997.4295,3,0.29685444,19.9543379,0
9,1,59.79945305,0.416005049,81.15,4,29969.74838,2,0.055088709,42.83105023,0
13,16,72.19690064,0.527076091,77.11,6,47882.56666,2,0.011305769,40.0913242,0
15,1,69.325433,0.294476019,83.34,2,36790.50081,3,0.499167816,45.06849315,0
11,3,62.57976299,0.480556076,77.65,2,40813.30576,3,0.55117256,36.07305936,0
21,8,67.41112124,0.421774973,77.22,4,29968.12533,3,0.055027123,3.287671233,0
14,2,72.74384686,0.233531194,77.08,4,32944.33368,4,0.059734503,23.83561644,0
13,11,63.35460346,0.298442842,79.9,3,34937.22622,1,0.174856049,40.63926941,0
12,8,65.72470374,0.54005842,78.31,6,60252.16337,1,0.01504029,55.43378995,1
19,3,59.98176846,0.47117995,80.13,3,39951.82323,3,0.199585421,18.94977169,0
10,0,72.15132179,0.206124053,79.25,4,22172.72266,2,0.040419359,39.7260274,0
13,4,77.75752051,0.321161918,77.4,1,31763.14636,4,1.172214296,30.59360731,0
15,5,81.35824977,0.20107537,77.1,6,35236.63188,2,0.008505971,20.54794521,0
14,4,66.90975387,0.450263974,76.92,4,42708.85447,2,0.079131196,48.49315068,0
16,19,87.55697356,0.302409665,82.37,6,26959.58191,0,0.006569039,29.40639269,0
20,8,72.65268915,0.312146412,80.26,1,28770.87501,2,1.057537313,27.26027397,0
13,1,79.1704649,0.22920375,77.89,3,26032.9419,1,0.128131027,37.99086758,0
10,1,53.50957156,0.245792283,78.06,1,18614.26809,2,0.685290137,40,0
13,11,69.96353692,0.261659574,86.57,4,17948.52506,1,0.031158483,29.08675799,0
19,1,59.98176846,0.47117995,80.6,6,44313.05798,2,0.010998811,18.67579909,0
10,0,70.32816773,0.237137396,76.45,4,24386.64992,1,0.04455572,61.41552511,1
15,1,35.68824066,0.611100613,82.2,7,13528.41621,2,0.000502774,32.64840183,0
9,1,74.15679125,0.402662099,79.43,5,23692.09703,2,0.015754392,75.43378995,1
11,0,51.36736554,0.5396978,80.78,6,32732.61836,3,0.007972714,45.06849315,0
12,4,51.27620784,0.510848179,77.67,3,27780.31609,2,0.137228469,41.91780822,0
14,5,52.59799453,0.456033898,74.82,7,43447.15183,2,0.004000459,62.10045662,1
10,7,68.77848678,0.200354129,78.11,6,48088.20172,4,0.01194006,49.8173516,0
10,18,59.43482224,0.419611251,82.8,1,10730.43013,0,0.202495647,39.6347032,0
14,1,89.51686418,0.217663902,78.5,7,44434.08715,3,0.003791488,60.54794521,1
12,8,57.52051048,0.284739272,76.35,5,43870.35704,2,0.029811797,54.06392694,1
10,1,65.36007293,0.547631446,82.19,2,32702.14799,2,0.444536319,61.32420091,1
15,1,72.83500456,0.259135233,85.61,5,41247.21387,3,0.027306216,45.43378995,0
14,2,68.04922516,0.311064551,79.81,6,20231.09826,2,0.005305214,38.67579909,0
16,14,61.39471285,0.386073567,78.32,3,24750.87159,2,0.121638568,29.08675799,0
11,34,65.40565178,0.254807789,81.28,2,23362.5383,4,0.318224182,35.43378995,0
13,8,70.41932543,0.572153624,77.61,7,25200.24923,3,0.002354009,50.77625571,1
13,16,64.4484959,0.414923188,78.85,3,26319.28977,2,0.131215115,63.19634703,1
9,1,53.78304467,0.572153624,79.53,4,26164.09624,1,0.047983706,40.73059361,0
20,9,82.86235187,0.257332131,76.97,2,13214.85189,3,0.185368698,42.10045662,0
18,4,61.30355515,0.395089073,82.39,5,25175.00869,0,0.01708235,12.19178082,0
18,1,53.73746582,0.273199423,75.61,2,28475.16001,1,0.385350791,13.37899543,0
10,1,64.99544211,0.175471331,77.3,3,29944.11548,3,0.149511411,49.08675799,0
11,0,67.31996354,0.219827624,76.33,4,40589.518,2,0.074467291,37.39726027,0
15,20,61.57702826,0.366960692,78.12,6,45004.0014,1,0.011676444,32.05479452,0
9,1,37.28350046,0.602806347,79.6,7,29656.97675,1,0.002595273,72.37442922,1
12,6,66.68185962,0.304212766,79.68,3,40973.90952,3,0.205151046,30.3196347,0
13,1,48.81494986,0.520945546,81.05,4,32732.61836,2,0.060446553,26.71232877,0
14,0,45.62443026,0.522388027,79.22,7,29656.97675,0,0.002855861,62.10045662,1
12,1,35.82497721,0.881926433,82.45,2,20873.65038,3,0.280846251,41.91780822,0
17,12,80.21877849,0.483080418,81.82,4,19391.6963,2,0.035320494,16.11872146,0
15,2,53.0993619,0.439805986,77.35,2,47423.38606,1,0.642916519,43.65296804,0
14,1,76.57247037,0.286181753,87.62,3,29518.33153,1,0.147352119,25.29680365,0
15,9,59.84503191,0.382827984,82.39,4,34205.12781,2,0.062500905,21.36986301,0
13,6,61.39471285,0.330898666,77.09,3,33346.97171,1,0.16601024,41.36986301,0
11,3,60.57429353,0.395089073,76.73,1,41720.13355,2,1.534388923,33.74429224,0
8,22,45.39653601,0.60713379,80.24,4,31898.64017,2,0.058381927,80.3196347,1
17,5,59.29808569,0.392204111,82.81,2,30757.5517,1,0.416258197,12.92237443,0
16,5,71.14858706,0.307458348,76.11,2,20020.27019,1,0.272305673,41.09589041,0
15,8,62.71649954,0.425020555,77.38,7,32624.82262,3,0.00301174,34.74885845,0
12,8,72.28805834,0.231006852,76.71,7,41428.98307,2,0.004025388,67.53424658,1
9,14,91.06654512,0.328734944,80.77,3,32746.15549,2,0.163526333,52.37442922,1
11,0,68.64175023,0.374533718,84.64,7,831.6955534,2,0.001102636,70.50228311,1
14,2,70.64721969,0.386434187,79.89,7,28891.49802,3,0.002761391,58.85844749,1
16,7,72.15132179,0.382827984,78.32,4,40491.88624,4,0.073522785,19.22374429,0
10,1,73.70100273,0.273560043,81.63,3,20406.49179,2,0.101175219,48.49315068,0
18,17,76.02552416,0.30962207,79.63,2,35006.64787,2,0.475322666,13.69863014,0
8,0,83.54603464,0.212254598,81.61,4,44941.58098,1,0.082427704,44.20091324,0
17,9,71.87784868,0.573596105,78.66,7,25824.62744,3,0.002381187,49.17808219,0
12,2,58.38650866,0.619394879,83.03,3,38660.09595,1,0.19273268,43.51598174,0
16,3,64.49407475,0.243267941,75.14,2,35067.70508,1,0.473685159,41.91780822,0
7,2,50.13673655,0.482719798,77.3,2,35000.86211,3,0.473728358,71.91780822,1
13,5,65.13217867,0.439084746,79.73,4,26548.89266,1,0.048241062,28.21917808,0
12,9,35.27803099,0.705583123,81.11,5,46104.70299,1,0.031358572,42.42009132,0
14,6,37.64813127,0.542582762,84.87,4,47124.24111,2,0.086740473,49.7716895,0
11,9,55.24156791,0.276805626,79.28,2,35207.39867,2,0.478473146,48.40182648,0
18,8,54.55788514,0.371648756,80.67,3,33896.02326,1,0.168173043,34.01826484,0
12,8,62.12397448,0.427905517,81.45,6,28542.00418,1,0.007545438,42.37442922,0
3,12,57.52051048,0.62047674,80.91,5,36687.85366,2,0.025219565,56.62100457,1
13,54,73.97447584,0.334144248,77.49,3,31556.38728,1,0.155972033,38.31050228,0
12,19,84.86782133,0.326571223,77.84,4,41117.87372,1,0.07489833,29.7260274,0
11,0,83.91066545,0.242907321,80.02,1,26920.03718,1,0.993891141,57.67123288,1
16,3,82.22424795,0.238940498,76.89,4,35183.57731,1,0.064017054,29.08675799,0
11,9,74.65815861,0.224515687,77.91,3,28419.88737,1,0.143183127,47.57990868,0
11,12,55.05925251,0.47117995,80.55,6,32879.76364,1,0.008145496,45.43378995,0
14,4,69.87237922,0.43079048,81.43,3,56901.22866,3,0.274477876,46.84931507,0
17,6,71.64995442,0.438363505,81.02,6,43780.07396,3,0.011079494,27.39726027,0
10,12,66.1349134,0.362633249,82.52,3,29542.29355,1,0.147269092,49.5890411,0
15,1,40.29170465,0.409874504,78.91,3,40296.81608,3,0.202363111,44.42922374,0
15,1,57.20145852,0.311425171,81.05,2,40968.8743,3,0.554227832,46.11872146,0
8,11,62.53418414,0.409513884,82.45,2,29304.8243,2,0.395623223,80.59360731,1
15,2,62.9443938,0.482359178,80.12,1,21441.75331,2,0.801345075,22.87671233,0
16,0,86.9644485,0.346405337,78.46,6,32825.23721,2,0.008203656,30.456621,0
14,4,66.59070191,0.460000721,79.45,4,29589.38541,3,0.052850543,37.76255708,0
8,8,58.79671832,0.211172737,87.06,2,11360.59792,3,0.153524646,68.26484018,1
13,1,87.69371012,0.17402885,78.2,1,30095.00139,5,1.107784401,62.73972603,1
15,16,62.80765725,0.393285972,78.66,3,32904.50617,1,0.163704051,33.74429224,0
13,2,66.95533273,0.450263974,81.78,4,32791.01474,1,0.059945972,41.55251142,0
13,2,53.96536007,0.432232961,78.15,2,39207.84094,0,0.52473602,49.49771689,0
12,1,62.8532361,0.312507032,79.14,4,30063.66224,1,0.054369686,31.82648402,0
10,10,66.31722881,0.410956365,75.98,6,26277.03513,3,0.006530646,49.7260274,0
15,0,60.71103008,0.504717634,76.68,4,21688.98953,3,0.039778087,44.88584475,0
12,7,86.05287147,0.29663974,83.01,3,23639.8521,2,0.11736309,31.09589041,0
11,4,74.2935278,0.263823296,82.2,4,32729.39149,2,0.060082167,35.98173516,0
14,3,54.28441203,0.487407862,79.97,2,23011.4158,1,0.311931453,35.02283105,0
8,29,69.37101185,0.278608727,77.94,6,39093.61789,1,0.009850566,45.15981735,0
6,2,64.6308113,0.365518211,83.1,3,44792.42195,1,0.222453977,63.97260274,1
14,5,59.48040109,0.32296502,84.26,1,27108.1286,1,0.997980574,36.57534247,0
15,9,75.38742024,0.39112225,75.29,4,35974.82174,1,0.065791916,43.47031963,0
14,4,69.82680036,0.258053372,78.21,3,39117.45998,2,0.196190986,37.57990868,0
18,6,66.0437557,0.269953841,80.95,6,23183.57878,1,0.005098132,22.32876712,0
15,3,71.0118505,0.288706094,75.84,4,29472.80045,4,0.053163562,21.23287671,0
18,11,56.83682771,0.408792643,78.49,2,32314.57738,3,0.436765191,24.65753425,0
7,6,61.94165907,0.304934006,79.47,4,18411.02896,2,0.035089083,47.39726027,0
9,0,69.00638104,0.394367833,81.57,5,36989.08023,4,0.025093984,52.28310502,1
16,33,44.89516864,0.621919221,80.9,7,43993.90753,2,0.004115533,54.42922374,1
11,4,81.90519599,0.226679409,80.76,3,40532.78544,3,0.201783602,45.79908676,0
12,3,39.88149499,0.702337541,82.85,2,49762.79706,4,0.674668996,55.15981735,1
10,1,61.21239745,0.368403173,88.57,7,9025.604542,5,0.001395294,75.52511416,1
13,7,75.47857794,0.311064551,77.65,4,21554.55213,1,0.039167902,39.7260274,0
12,3,55.92525068,0.550877028,78.46,3,29541.18411,3,0.146834842,42.32876712,0
15,11,59.84503191,0.500029571,78.16,4,24759.80197,1,0.045245346,21.27853881,0
13,0,61.89608022,0.456033898,79.33,7,33373.02693,2,0.002997161,40.2283105,0
14,9,61.89608022,0.453509556,80.52,6,30858.54314,1,0.008087327,37.53424658,0
14,5,61.48587056,0.447379012,82.46,1,24420.713,1,0.894482923,36.16438356,0
15,0,80.03646308,0.295197259,78.91,7,22214.44546,1,0.001668631,43.69863014,0
10,19,64.49407475,0.335226109,81.78,3,33607.4558,1,0.167503557,48.49315068,0
13,0,66.63628077,0.425741796,81.2,2,23407.411,2,0.316958074,28.21917808,0
15,2,69.14311759,0.374894338,80.67,3,13375.35486,2,0.066537978,31.36986301,0
14,4,62.16955333,0.415644428,77.6,6,51754.9704,0,0.01298163,35.79908676,0
18,6,80.44667274,0.35037216,84.33,6,36011.63454,2,0.009146328,24.24657534,0
11,6,74.88605287,0.236776776,78.91,2,40754.76562,0,0.551419592,35.38812785,0
18,0,79.39835916,0.396892175,81.15,3,36002.53139,2,0.177891441,23.60730594,0
9,12,75.84320875,0.197108547,84.8,7,38728.4865,2,0.003433937,77.99086758,1
9,6,56.79124886,0.375976199,76.95,6,37657.68721,1,0.010226696,40.2739726,0
16,33,85.41476755,0.421053732,78.37,1,12542.55061,1,0.387799082,16.21004566,0
16,6,65.13217867,0.278969347,86.13,6,34524.31233,3,0.008900999,31.09589041,0
13,1,40.51959891,0.505078255,80.13,3,39304.361,0,0.195566783,28.90410959,0
17,3,68.00364631,0.452067075,79.81,7,23720.17893,4,0.002267412,48.63013699,0
7,5,80.40109389,0.293394158,78.28,2,47433.07803,4,0.643975973,70.54794521,1
13,7,60.16408387,0.307097728,77.36,7,28153.68356,3,0.002807228,64.88584475,1
8,6,68.50501367,0.374894338,82.22,7,49898.05012,2,0.00442897,70,1
11,5,72.88058341,0.406989542,82.21,4,25564.94431,2,0.047157141,33.78995434,0
9,18,65.26891522,0.360830148,77.99,2,42303.406,0,0.572514343,65.79908676,1
10,15,55.69735643,0.502914533,83.6,3,24023.58775,3,0.119082572,51.18721461,1
18,2,61.48587056,0.318276956,81.78,1,27761.95386,3,1.026763202,33.10502283,0
15,0,70.55606199,0.24146484,78.16,4,35054.26086,1,0.063681984,20.54794521,0
11,10,64.49407475,0.388237288,79.42,3,35167.17093,1,0.174017805,58.49315068,1
13,9,65.26891522,0.225958168,77.26,5,22999.94802,2,0.015649566,40.3196347,0
13,20,73.19963537,0.2959185,82.26,7,16229.72834,3,0.001102636,61.87214612,1
13,6,55.97082954,0.462525063,78.49,2,40741.88227,3,0.55117256,51.05022831,1
16,1,55.10483136,0.307097728,84.67,2,44790.44438,3,0.602231712,40.77625571,0
14,4,54.92251595,0.317555716,79.75,3,30190.76531,2,0.151493601,46.66666667,0
11,11,91.38559708,0.162489001,77.91,2,12091.87438,3,0.170460594,57.53424658,1
17,16,48.26800365,0.585857194,77.78,6,11567.07944,4,0.002792542,47.53424658,0
10,7,69.18869644,0.245431662,79.37,4,48088.20172,1,0.088359409,40.3652968,0
11,0,66.63628077,0.246513523,82.43,5,25842.7105,3,0.01638905,57.99086758,1
18,1,55.01367366,0.384631085,83.57,1,27379.92004,2,0.997980574,33.60730594,0
11,2,77.4840474,0.315391994,87.27,3,40757.32301,2,0.205700937,47.76255708,0
12,7,52.46125798,0.392564731,81.37,6,40833.46522,2,0.009617898,44.01826484,0
9,3,85.96171376,0.247234764,81.24,1,47280.00056,2,1.723294456,40.77625571,0
11,2,82.90793072,0.262380815,78.21,6,37541.67637,1,0.010121604,45.75342466,0
6,7,58.47766636,0.311064551,80.92,4,35800.95566,2,0.064897763,53.01369863,1
9,0,60.16408387,0.231728092,84.56,1,30878.79854,2,1.129263661,40.2739726,0
12,23,61.94165907,0.527436711,77.19,7,60252.16337,3,0.004764548,53.92694064,1
4,5,87.83044667,0.18845366,79.83,7,48141.34855,4,0.004366325,70.54794521,1
11,0,63.76481313,0.41780815,85.06,6,29078.85711,0,0.007428758,45.57077626,0
17,0,80.12762078,0.358305806,79.67,6,28529.86564,1,0.0070379,50.2739726,1
14,1,84.54876937,0.30998269,76.3,7,15690.49424,2,0.001281237,59.31506849,1
11,5,74.74931632,0.300606563,77.69,1,30077.41619,1,1.101318148,34.65753425,0
17,1,57.29261623,0.466131266,80.35,7,30323.3418,4,0.002776185,27.89954338,0
11,1,64.26618049,0.319358817,85.71,7,27287.79299,3,0.002117959,70.3652968,1
12,12,45.67000912,0.35001154,79.12,3,23634.91707,2,0.116827129,42.10045662,0
13,2,64.85870556,0.333423008,78.87,2,38767.3596,3,0.527487411,51.23287671,1
15,0,80.03646308,0.262380815,78.03,6,34497.8836,2,0.008510169,44.47488584,0
11,3,78.07657247,0.205763433,80.24,2,30843.07933,1,0.417407396,36.11872146,0
14,6,59.79945305,0.37741868,78.16,4,43204.16899,1,0.079131196,22.73972603,0
11,8,73.65542388,0.405907681,76.74,1,41633.65396,3,1.531616535,34.33789954,0
14,10,85.77939836,0.289427335,83.56,2,31279.25913,2,0.424712504,46.84931507,0
6,12,50.63810392,0.354699603,76.3,5,43378.43811,1,0.029588226,52.37442922,1
13,13,75.75205105,0.392925352,79.18,7,45795.50296,4,0.004297175,61.78082192,1
12,1,40.83865087,0.538615939,78.4,5,38537.36341,0,0.027092737,53.05936073,1
